"","ccode","country.name","year","Biodiversity - naturalness","CO2 Emissions per Capita","SO2 Emissions per Capita","Total CO2 Emissions","Total SO2 Emissions"
"426",308,"Grenada",1700,0.87378126,NA,NA,NA,NA
"427",320,"Guatemala",1700,0.93242935,NA,NA,NA,NA
"428",324,"Guinea",1700,0.94245167,NA,NA,NA,NA
"429",624,"Guinea-Bissau",1700,0.94574001,NA,NA,NA,NA
"430",328,"Guyana",1700,0.99750404,NA,NA,NA,NA
"431",332,"Haiti",1700,0.99121416,NA,NA,NA,NA
"432",340,"Honduras",1700,0.99036705,NA,NA,NA,NA
"433",348,"Hungary",1700,0.85923688,NA,NA,NA,NA
"434",352,"Iceland",1700,0.99235736,NA,NA,NA,NA
"435",356,"India",1700,0.87298642,NA,NA,NA,NA
"436",360,"Indonesia",1700,0.98775968,NA,NA,NA,NA
"437",364,"Iran",1700,0.96715144,NA,NA,NA,NA
"438",368,"Iraq",1700,0.98628648,NA,NA,NA,NA
"439",372,"Ireland",1700,0.74958129,NA,NA,NA,NA
"440",376,"Israel",1700,0.98638626,NA,NA,NA,NA
"441",380,"Italy",1700,0.70905468,NA,NA,NA,NA
"442",388,"Jamaica",1700,0.98573914,NA,NA,NA,NA
"443",392,"Japan",1700,0.94533159,NA,NA,NA,NA
"444",400,"Jordan",1700,0.99605552,NA,NA,NA,NA
"445",398,"Kazakhstan",1700,0.97077627,NA,NA,NA,NA
"446",404,"Kenya",1700,0.94218832,NA,NA,NA,NA
"447",414,"Kuwait",1700,0.96458467,NA,NA,NA,NA
"448",417,"Kyrgyzstan",1700,0.9575439,NA,NA,NA,NA
"449",418,"Laos",1700,0.99178838,NA,NA,NA,NA
"450",428,"Latvia",1700,0.98972612,NA,NA,NA,NA
"451",422,"Lebanon",1700,0.82210319,NA,NA,NA,NA
"452",426,"Lesotho",1700,0.95753565,NA,NA,NA,NA
"453",430,"Liberia",1700,0.98576228,NA,NA,NA,NA
"454",434,"Libya",1700,0.99108735,NA,NA,NA,NA
"455",438,"Liechtenstein",1700,0.55664264,NA,NA,NA,NA
"456",440,"Lithuania",1700,0.9826753,NA,NA,NA,NA
"457",442,"Luxembourg",1700,0.81189043,NA,NA,NA,NA
"458",450,"Madagascar",1700,0.96633728,NA,NA,NA,NA
"459",454,"Malawi",1700,0.97685008,NA,NA,NA,NA
"460",458,"Malaysia",1700,0.99578161,NA,NA,NA,NA
"461",462,"Maldives",1700,0.96715144,NA,NA,NA,NA
"462",466,"Mali",1700,0.98148926,NA,NA,NA,NA
"463",470,"Malta",1700,0.64690768,NA,NA,NA,NA
"464",478,"Mauritania",1700,0.99632866,NA,NA,NA,NA
"465",480,"Mauritius",1700,0.9340063,NA,NA,NA,NA
"466",484,"Mexico",1700,0.98103764,NA,NA,NA,NA
"467",498,"Moldova",1700,0.89842644,NA,NA,NA,NA
"468",496,"Mongolia",1700,0.9869729,NA,NA,NA,NA
"469",504,"Morocco",1700,0.96440413,NA,NA,NA,NA
"470",508,"Mozambique",1700,0.98155302,NA,NA,NA,NA
"471",104,"Myanmar",1700,0.98021355,NA,NA,NA,NA
"472",516,"Namibia",1700,0.98948796,NA,NA,NA,NA
"473",524,"Nepal",1700,0.92031226,NA,NA,NA,NA
"474",528,"Netherlands",1700,0.65492643,NA,NA,NA,NA
"475",554,"New Zealand",1700,0.99985823,NA,NA,NA,NA
"476",558,"Nicaragua",1700,0.99194131,NA,NA,NA,NA
"477",562,"Niger",1700,0.96692246,NA,NA,NA,NA
"478",566,"Nigeria",1700,0.89314663,NA,NA,NA,NA
"479",408,"North Korea",1700,0.9514359,NA,NA,NA,NA
"480",578,"Norway",1700,0.99133649,NA,NA,NA,NA
"481",512,"Oman",1700,0.99231225,NA,NA,NA,NA
"482",586,"Pakistan",1700,0.95065715,NA,NA,NA,NA
"483",591,"Panama",1700,0.99279031,NA,NA,NA,NA
"484",598,"Papua New Guinea",1700,0.98875539,NA,NA,NA,NA
"485",600,"Paraguay",1700,0.99048598,NA,NA,NA,NA
"486",604,"Peru",1700,0.98804427,NA,NA,NA,NA
"487",608,"Philippines",1700,0.98756273,NA,NA,NA,NA
"488",616,"Poland",1700,0.84114193,NA,NA,NA,NA
"489",620,"Portugal",1700,0.90151289,NA,NA,NA,NA
"490",634,"Qatar",1700,0.99506002,NA,NA,NA,NA
"491",642,"Romania",1700,0.9082081,NA,NA,NA,NA
"492",643,"Russia",1700,0.99332183,NA,NA,NA,NA
"493",646,"Rwanda",1700,0.91532922,NA,NA,NA,NA
"494",882,"Samoa",1700,0.98235969,NA,NA,NA,NA
"495",674,"San Marino",1700,0.7841752,NA,NA,NA,NA
"496",678,"Sao Tome and Principe",1700,0.97784377,NA,NA,NA,NA
"497",682,"Saudi Arabia",1700,0.99168637,NA,NA,NA,NA
"498",686,"Senegal",1700,0.92335582,NA,NA,NA,NA
"499",694,"Sierra Leone",1700,0.99941521,NA,NA,NA,NA
"500",702,"Singapore",1700,0.99058534,NA,NA,NA,NA
"501",703,"Slovakia",1700,0.80817486,NA,NA,NA,NA
"502",705,"Slovenia",1700,0.90429791,NA,NA,NA,NA
"503",90,"Solomon Is.",1700,0.99947342,NA,NA,NA,NA
"504",706,"Somalia",1700,0.98637558,NA,NA,NA,NA
"505",710,"South Africa",1700,0.99528468,NA,NA,NA,NA
"506",410,"South Korea",1700,0.90319543,NA,NA,NA,NA
"507",724,"Spain",1700,0.68930535,NA,NA,NA,NA
"508",144,"Sri Lanka",1700,0.96697364,NA,NA,NA,NA
"509",659,"St. Kitts and Nevis",1700,0.84574531,NA,NA,NA,NA
"510",662,"St. Lucia",1700,0.94068764,NA,NA,NA,NA
"511",670,"St. Vincent and the Grenadines",1700,0.93635909,NA,NA,NA,NA
"512",740,"Suriname",1700,0.9987905,NA,NA,NA,NA
"513",748,"Swaziland",1700,0.97378259,NA,NA,NA,NA
"514",752,"Sweden",1700,0.97988276,NA,NA,NA,NA
"515",756,"Switzerland",1700,0.62616543,NA,NA,NA,NA
"516",760,"Syria",1700,0.90508617,NA,NA,NA,NA
"517",762,"Tajikistan",1700,0.97878446,NA,NA,NA,NA
"518",834,"Tanzania",1700,0.96015349,NA,NA,NA,NA
"519",764,"Thailand",1700,0.99005163,NA,NA,NA,NA
"520",270,"The Gambia",1700,0.99993893,NA,NA,NA,NA
"521",626,"Timor Leste",1700,0.96188202,NA,NA,NA,NA
"522",768,"Togo",1700,0.8951799,NA,NA,NA,NA
"523",776,"Tonga",1700,0.79210277,NA,NA,NA,NA
"524",780,"Trinidad and Tobago",1700,0.99954866,NA,NA,NA,NA
"525",788,"Tunisia",1700,0.95035064,NA,NA,NA,NA
"526",792,"Turkey",1700,0.99278189,NA,NA,NA,NA
"527",795,"Turkmenistan",1700,0.97613328,NA,NA,NA,NA
"528",800,"Uganda",1700,0.92420342,NA,NA,NA,NA
"529",804,"Ukraine",1700,0.94495559,NA,NA,NA,NA
"530",784,"United Arab Emirates",1700,0.99278189,NA,NA,NA,NA
"531",826,"United Kingdom",1700,0.82948905,NA,NA,NA,NA
"532",840,"United States",1700,0.99891925,NA,NA,NA,NA
"533",858,"Uruguay",1700,0.99811678,NA,NA,NA,NA
"534",860,"Uzbekistan",1700,0.96451565,NA,NA,NA,NA
"535",548,"Vanuatu",1700,0.99960899,NA,NA,NA,NA
"536",862,"Venezuela",1700,0.99412835,NA,NA,NA,NA
"537",704,"Vietnam",1700,0.98511416,NA,NA,NA,NA
"538",887,"Yemen",1700,0.93812201,NA,NA,NA,NA
"539",894,"Zambia",1700,0.99010901,NA,NA,NA,NA
"540",716,"Zimbabwe",1700,0.98387871,NA,NA,NA,NA
"541",4,"Afghanistan",1710,0.9649672,NA,NA,NA,NA
"542",8,"Albania",1710,0.91766399,NA,NA,NA,NA
"543",12,"Algeria",1710,0.98841419,NA,NA,NA,NA
"544",20,"Andorra",1710,0.93270813,NA,NA,NA,NA
"545",24,"Angola",1710,0.97580394,NA,NA,NA,NA
"546",28,"Antigua and Barbuda",1710,0.90608715,NA,NA,NA,NA
"547",32,"Argentina",1710,0.99892877,NA,NA,NA,NA
"548",51,"Armenia",1710,0.94634816,NA,NA,NA,NA
"549",36,"Australia",1710,0.99999616,NA,NA,NA,NA
"550",40,"Austria",1710,0.7597524,NA,NA,NA,NA
"551",31,"Azerbaijan",1710,0.96956275,NA,NA,NA,NA
"552",44,"Bahamas",1710,0.99091854,NA,NA,NA,NA
"553",48,"Bahrain",1710,0.98961321,NA,NA,NA,NA
"554",50,"Bangladesh",1710,0.67602328,NA,NA,NA,NA
"555",52,"Barbados",1710,0.86680192,NA,NA,NA,NA
"556",112,"Belarus",1710,0.96021294,NA,NA,NA,NA
"557",56,"Belgium",1710,0.58120071,NA,NA,NA,NA
"558",84,"Belize",1710,0.99734438,NA,NA,NA,NA
"559",204,"Benin",1710,0.90329808,NA,NA,NA,NA
"560",64,"Bhutan",1710,0.99661559,NA,NA,NA,NA
"561",68,"Bolivia",1710,0.99195357,NA,NA,NA,NA
"562",70,"Bosnia and Herzegovina",1710,0.92205249,NA,NA,NA,NA
"563",72,"Botswana",1710,0.99229209,NA,NA,NA,NA
"564",76,"Brazil",1710,0.99894528,NA,NA,NA,NA
"565",96,"Brunei",1710,0.9964796,NA,NA,NA,NA
"566",100,"Bulgaria",1710,0.92227428,NA,NA,NA,NA
"567",854,"Burkina Faso",1710,0.96320638,NA,NA,NA,NA
"568",108,"Burundi",1710,0.89372812,NA,NA,NA,NA
"569",116,"Cambodia",1710,0.98333226,NA,NA,NA,NA
"570",120,"Cameroon",1710,0.96984309,NA,NA,NA,NA
"571",124,"Canada",1710,0.99953921,NA,NA,NA,NA
"572",132,"Cape Verde",1710,0.9890532,NA,NA,NA,NA
"573",140,"Central African Republic",1710,0.9942981,NA,NA,NA,NA
"574",148,"Chad",1710,0.98223088,NA,NA,NA,NA
"575",152,"Chile",1710,0.99058748,NA,NA,NA,NA
"576",156,"China",1710,0.95662131,NA,NA,NA,NA
"577",170,"Colombia",1710,0.96605825,NA,NA,NA,NA
"578",174,"Comoros",1710,0.94096986,NA,NA,NA,NA
"579",178,"Congo",1710,0.98463505,NA,NA,NA,NA
"580",180,"Congo, DRC",1710,0.98819268,NA,NA,NA,NA
"581",188,"Costa Rica",1710,0.99498427,NA,NA,NA,NA
"582",384,"Cote d'Ivoire",1710,0.99100068,NA,NA,NA,NA
"583",191,"Croatia",1710,0.90914713,NA,NA,NA,NA
"584",192,"Cuba",1710,0.99667304,NA,NA,NA,NA
"585",196,"Cyprus",1710,0.96935296,NA,NA,NA,NA
"586",203,"Czech Republic",1710,0.69112668,NA,NA,NA,NA
"587",208,"Denmark",1710,0.68890057,NA,NA,NA,NA
"588",262,"Djibouti",1710,0.96659101,NA,NA,NA,NA
"589",212,"Dominica",1710,0.98651964,NA,NA,NA,NA
"590",214,"Dominican Republic",1710,0.99139013,NA,NA,NA,NA
"591",218,"Ecuador",1710,0.95173882,NA,NA,NA,NA
"592",818,"Egypt",1710,0.99498924,NA,NA,NA,NA
"593",222,"El Salvador",1710,0.94448471,NA,NA,NA,NA
"594",226,"Equatorial Guinea",1710,0.96657281,NA,NA,NA,NA
"595",232,"Eritrea",1710,0.95497415,NA,NA,NA,NA
"596",233,"Estonia",1710,0.9869036,NA,NA,NA,NA
"597",231,"Ethiopia",1710,0.9802428,NA,NA,NA,NA
"598",242,"Fiji",1710,0.99107907,NA,NA,NA,NA
"599",246,"Finland",1710,0.99285694,NA,NA,NA,NA
"600",250,"France",1710,0.73491879,NA,NA,NA,NA
"601",266,"Gabon",1710,0.98245822,NA,NA,NA,NA
"602",268,"Georgia",1710,0.96564757,NA,NA,NA,NA
"603",276,"Germany",1710,0.68195723,NA,NA,NA,NA
"604",288,"Ghana",1710,0.93530412,NA,NA,NA,NA
"605",300,"Greece",1710,0.87652362,NA,NA,NA,NA
"606",308,"Grenada",1710,0.86401035,NA,NA,NA,NA
"607",320,"Guatemala",1710,0.93257113,NA,NA,NA,NA
"608",324,"Guinea",1710,0.94378343,NA,NA,NA,NA
"609",624,"Guinea-Bissau",1710,0.94626864,NA,NA,NA,NA
"610",328,"Guyana",1710,0.99739364,NA,NA,NA,NA
"611",332,"Haiti",1710,0.98915345,NA,NA,NA,NA
"612",340,"Honduras",1710,0.9899284,NA,NA,NA,NA
"613",348,"Hungary",1710,0.84975646,NA,NA,NA,NA
"614",352,"Iceland",1710,0.99187751,NA,NA,NA,NA
"615",356,"India",1710,0.86506203,NA,NA,NA,NA
"616",360,"Indonesia",1710,0.98748382,NA,NA,NA,NA
"617",364,"Iran",1710,0.96570488,NA,NA,NA,NA
"618",368,"Iraq",1710,0.9862636,NA,NA,NA,NA
"619",372,"Ireland",1710,0.70826503,NA,NA,NA,NA
"620",376,"Israel",1710,0.98515531,NA,NA,NA,NA
"621",380,"Italy",1710,0.70320983,NA,NA,NA,NA
"622",388,"Jamaica",1710,0.98350173,NA,NA,NA,NA
"623",392,"Japan",1710,0.94143631,NA,NA,NA,NA
"624",400,"Jordan",1710,0.99596537,NA,NA,NA,NA
"625",398,"Kazakhstan",1710,0.97069162,NA,NA,NA,NA
"626",404,"Kenya",1710,0.94332308,NA,NA,NA,NA
"627",414,"Kuwait",1710,0.96413628,NA,NA,NA,NA
"628",417,"Kyrgyzstan",1710,0.95535961,NA,NA,NA,NA
"629",418,"Laos",1710,0.99176211,NA,NA,NA,NA
"630",428,"Latvia",1710,0.98820378,NA,NA,NA,NA
"631",422,"Lebanon",1710,0.83308625,NA,NA,NA,NA
"632",426,"Lesotho",1710,0.95676551,NA,NA,NA,NA
"633",430,"Liberia",1710,0.98557885,NA,NA,NA,NA
"634",434,"Libya",1710,0.99168787,NA,NA,NA,NA
"635",438,"Liechtenstein",1710,0.55477012,NA,NA,NA,NA
"636",440,"Lithuania",1710,0.97989862,NA,NA,NA,NA
"637",442,"Luxembourg",1710,0.80861693,NA,NA,NA,NA
"638",450,"Madagascar",1710,0.96362486,NA,NA,NA,NA
"639",454,"Malawi",1710,0.97582435,NA,NA,NA,NA
"640",458,"Malaysia",1710,0.99563914,NA,NA,NA,NA
"641",462,"Maldives",1710,0.96570488,NA,NA,NA,NA
"642",466,"Mali",1710,0.97554577,NA,NA,NA,NA
"643",470,"Malta",1710,0.63780738,NA,NA,NA,NA
"644",478,"Mauritania",1710,0.99674441,NA,NA,NA,NA
"645",480,"Mauritius",1710,0.91849723,NA,NA,NA,NA
"646",484,"Mexico",1710,0.97950527,NA,NA,NA,NA
"647",498,"Moldova",1710,0.88296311,NA,NA,NA,NA
"648",496,"Mongolia",1710,0.98584415,NA,NA,NA,NA
"649",504,"Morocco",1710,0.9627742,NA,NA,NA,NA
"650",508,"Mozambique",1710,0.98045596,NA,NA,NA,NA
"651",104,"Myanmar",1710,0.97981133,NA,NA,NA,NA
"652",516,"Namibia",1710,0.98850454,NA,NA,NA,NA
"653",524,"Nepal",1710,0.91842194,NA,NA,NA,NA
"654",528,"Netherlands",1710,0.69727434,NA,NA,NA,NA
"655",554,"New Zealand",1710,0.99957858,NA,NA,NA,NA
"656",558,"Nicaragua",1710,0.99128783,NA,NA,NA,NA
"657",562,"Niger",1710,0.96841264,NA,NA,NA,NA
"658",566,"Nigeria",1710,0.87469708,NA,NA,NA,NA
"659",408,"North Korea",1710,0.94724122,NA,NA,NA,NA
"660",578,"Norway",1710,0.9910839,NA,NA,NA,NA
"661",512,"Oman",1710,0.99223363,NA,NA,NA,NA
"662",586,"Pakistan",1710,0.94984788,NA,NA,NA,NA
"663",591,"Panama",1710,0.99233027,NA,NA,NA,NA
"664",598,"Papua New Guinea",1710,0.98885378,NA,NA,NA,NA
"665",600,"Paraguay",1710,0.99000755,NA,NA,NA,NA
"666",604,"Peru",1710,0.98803809,NA,NA,NA,NA
"667",608,"Philippines",1710,0.98673555,NA,NA,NA,NA
"668",616,"Poland",1710,0.84114101,NA,NA,NA,NA
"669",620,"Portugal",1710,0.89702123,NA,NA,NA,NA
"670",634,"Qatar",1710,0.99484507,NA,NA,NA,NA
"671",642,"Romania",1710,0.89418067,NA,NA,NA,NA
"672",643,"Russia",1710,0.99242416,NA,NA,NA,NA
"673",646,"Rwanda",1710,0.91245052,NA,NA,NA,NA
"674",882,"Samoa",1710,0.98141151,NA,NA,NA,NA
"675",674,"San Marino",1710,0.7900147,NA,NA,NA,NA
"676",678,"Sao Tome and Principe",1710,0.97590859,NA,NA,NA,NA
"677",682,"Saudi Arabia",1710,0.99124212,NA,NA,NA,NA
"678",686,"Senegal",1710,0.92563398,NA,NA,NA,NA
"679",694,"Sierra Leone",1710,0.99935153,NA,NA,NA,NA
"680",702,"Singapore",1710,0.98773184,NA,NA,NA,NA
"681",703,"Slovakia",1710,0.80822696,NA,NA,NA,NA
"682",705,"Slovenia",1710,0.90474521,NA,NA,NA,NA
"683",90,"Solomon Is.",1710,0.99934806,NA,NA,NA,NA
"684",706,"Somalia",1710,0.98546017,NA,NA,NA,NA
"685",710,"South Africa",1710,0.99362507,NA,NA,NA,NA
"686",410,"South Korea",1710,0.89491874,NA,NA,NA,NA
"687",724,"Spain",1710,0.65927643,NA,NA,NA,NA
"688",144,"Sri Lanka",1710,0.96694917,NA,NA,NA,NA
"689",659,"St. Kitts and Nevis",1710,0.83370596,NA,NA,NA,NA
"690",662,"St. Lucia",1710,0.93626982,NA,NA,NA,NA
"691",670,"St. Vincent and the Grenadines",1710,0.93176436,NA,NA,NA,NA
"692",740,"Suriname",1710,0.9986676,NA,NA,NA,NA
"693",748,"Swaziland",1710,0.97000277,NA,NA,NA,NA
"694",752,"Sweden",1710,0.97966441,NA,NA,NA,NA
"695",756,"Switzerland",1710,0.62823819,NA,NA,NA,NA
"696",760,"Syria",1710,0.90428005,NA,NA,NA,NA
"697",762,"Tajikistan",1710,0.97718658,NA,NA,NA,NA
"698",834,"Tanzania",1710,0.96077313,NA,NA,NA,NA
"699",764,"Thailand",1710,0.98997824,NA,NA,NA,NA
"700",270,"The Gambia",1710,0.99993731,NA,NA,NA,NA
"701",626,"Timor Leste",1710,0.96136493,NA,NA,NA,NA
"702",768,"Togo",1710,0.89508404,NA,NA,NA,NA
"703",776,"Tonga",1710,0.78333948,NA,NA,NA,NA
"704",780,"Trinidad and Tobago",1710,0.99933175,NA,NA,NA,NA
"705",788,"Tunisia",1710,0.95142351,NA,NA,NA,NA
"706",792,"Turkey",1710,0.99341687,NA,NA,NA,NA
"707",795,"Turkmenistan",1710,0.97413844,NA,NA,NA,NA
"708",800,"Uganda",1710,0.92168659,NA,NA,NA,NA
"709",804,"Ukraine",1710,0.9386122,NA,NA,NA,NA
"710",784,"United Arab Emirates",1710,0.99341687,NA,NA,NA,NA
"711",826,"United Kingdom",1710,0.82230112,NA,NA,NA,NA
"712",840,"United States",1710,0.99848801,NA,NA,NA,NA
"713",858,"Uruguay",1710,0.99799676,NA,NA,NA,NA
"714",860,"Uzbekistan",1710,0.96200049,NA,NA,NA,NA
"715",548,"Vanuatu",1710,0.99955853,NA,NA,NA,NA
"716",862,"Venezuela",1710,0.99399083,NA,NA,NA,NA
"717",704,"Vietnam",1710,0.98365254,NA,NA,NA,NA
"718",887,"Yemen",1710,0.93733797,NA,NA,NA,NA
"719",894,"Zambia",1710,0.98991775,NA,NA,NA,NA
"720",716,"Zimbabwe",1710,0.98965646,NA,NA,NA,NA
"721",4,"Afghanistan",1720,0.96368828,NA,NA,NA,NA
"722",8,"Albania",1720,0.91843792,NA,NA,NA,NA
"723",12,"Algeria",1720,0.98790084,NA,NA,NA,NA
"724",20,"Andorra",1720,0.93149394,NA,NA,NA,NA
"725",24,"Angola",1720,0.9748655,NA,NA,NA,NA
"726",28,"Antigua and Barbuda",1720,0.89576337,NA,NA,NA,NA
"727",32,"Argentina",1720,0.99880989,NA,NA,NA,NA
"728",51,"Armenia",1720,0.94392055,NA,NA,NA,NA
"729",36,"Australia",1720,0.99999613,NA,NA,NA,NA
"730",40,"Austria",1720,0.74964043,NA,NA,NA,NA
"731",31,"Azerbaijan",1720,0.96706507,NA,NA,NA,NA
"732",44,"Bahamas",1720,0.99087139,NA,NA,NA,NA
"733",48,"Bahrain",1720,0.98916673,NA,NA,NA,NA
"734",50,"Bangladesh",1720,0.66994434,NA,NA,NA,NA
"735",52,"Barbados",1720,0.86787627,NA,NA,NA,NA
"736",112,"Belarus",1720,0.95692589,NA,NA,NA,NA
"737",56,"Belgium",1720,0.57275818,NA,NA,NA,NA
"738",84,"Belize",1720,0.99716125,NA,NA,NA,NA
"739",204,"Benin",1720,0.91114755,NA,NA,NA,NA
"740",64,"Bhutan",1720,0.99651457,NA,NA,NA,NA
"741",68,"Bolivia",1720,0.99171547,NA,NA,NA,NA
"742",70,"Bosnia and Herzegovina",1720,0.9207539,NA,NA,NA,NA
"743",72,"Botswana",1720,0.99146825,NA,NA,NA,NA
"744",76,"Brazil",1720,0.99886001,NA,NA,NA,NA
"745",96,"Brunei",1720,0.9961497,NA,NA,NA,NA
"746",100,"Bulgaria",1720,0.9191577,NA,NA,NA,NA
"747",854,"Burkina Faso",1720,0.96290621,NA,NA,NA,NA
"748",108,"Burundi",1720,0.89414017,NA,NA,NA,NA
"749",116,"Cambodia",1720,0.98318227,NA,NA,NA,NA
"750",120,"Cameroon",1720,0.96968253,NA,NA,NA,NA
"751",124,"Canada",1720,0.99946524,NA,NA,NA,NA
"752",132,"Cape Verde",1720,0.98823105,NA,NA,NA,NA
"753",140,"Central African Republic",1720,0.99424202,NA,NA,NA,NA
"754",148,"Chad",1720,0.98079031,NA,NA,NA,NA
"755",152,"Chile",1720,0.99023875,NA,NA,NA,NA
"756",156,"China",1720,0.95223136,NA,NA,NA,NA
"757",170,"Colombia",1720,0.96331676,NA,NA,NA,NA
"758",174,"Comoros",1720,0.93691369,NA,NA,NA,NA
"759",178,"Congo",1720,0.98399891,NA,NA,NA,NA
"760",180,"Congo, DRC",1720,0.98777597,NA,NA,NA,NA
"761",188,"Costa Rica",1720,0.99451814,NA,NA,NA,NA
"762",384,"Cote d'Ivoire",1720,0.99144086,NA,NA,NA,NA
"763",191,"Croatia",1720,0.90964847,NA,NA,NA,NA
"764",192,"Cuba",1720,0.99617362,NA,NA,NA,NA
"765",196,"Cyprus",1720,0.96946322,NA,NA,NA,NA
"766",203,"Czech Republic",1720,0.71237668,NA,NA,NA,NA
"767",208,"Denmark",1720,0.69327374,NA,NA,NA,NA
"768",262,"Djibouti",1720,0.96583475,NA,NA,NA,NA
"769",212,"Dominica",1720,0.98447095,NA,NA,NA,NA
"770",214,"Dominican Republic",1720,0.99111628,NA,NA,NA,NA
"771",218,"Ecuador",1720,0.951507,NA,NA,NA,NA
"772",818,"Egypt",1720,0.99518528,NA,NA,NA,NA
"773",222,"El Salvador",1720,0.94314765,NA,NA,NA,NA
"774",226,"Equatorial Guinea",1720,0.96656774,NA,NA,NA,NA
"775",232,"Eritrea",1720,0.95384626,NA,NA,NA,NA
"776",233,"Estonia",1720,0.9848217,NA,NA,NA,NA
"777",231,"Ethiopia",1720,0.97994802,NA,NA,NA,NA
"778",242,"Fiji",1720,0.99071756,NA,NA,NA,NA
"779",246,"Finland",1720,0.99224933,NA,NA,NA,NA
"780",250,"France",1720,0.7322054,NA,NA,NA,NA
"781",266,"Gabon",1720,0.98177429,NA,NA,NA,NA
"782",268,"Georgia",1720,0.96304377,NA,NA,NA,NA
"783",276,"Germany",1720,0.67615658,NA,NA,NA,NA
"784",288,"Ghana",1720,0.93579584,NA,NA,NA,NA
"785",300,"Greece",1720,0.87185556,NA,NA,NA,NA
"786",308,"Grenada",1720,0.85348457,NA,NA,NA,NA
"787",320,"Guatemala",1720,0.93274837,NA,NA,NA,NA
"788",324,"Guinea",1720,0.94508053,NA,NA,NA,NA
"789",624,"Guinea-Bissau",1720,0.94678933,NA,NA,NA,NA
"790",328,"Guyana",1720,0.99728494,NA,NA,NA,NA
"791",332,"Haiti",1720,0.9866144,NA,NA,NA,NA
"792",340,"Honduras",1720,0.98947194,NA,NA,NA,NA
"793",348,"Hungary",1720,0.8413867,NA,NA,NA,NA
"794",352,"Iceland",1720,0.99137267,NA,NA,NA,NA
"795",356,"India",1720,0.85707161,NA,NA,NA,NA
"796",360,"Indonesia",1720,0.98719682,NA,NA,NA,NA
"797",364,"Iran",1720,0.9649258,NA,NA,NA,NA
"798",368,"Iraq",1720,0.98624618,NA,NA,NA,NA
"799",372,"Ireland",1720,0.71330598,NA,NA,NA,NA
"800",376,"Israel",1720,0.98394674,NA,NA,NA,NA
"801",380,"Italy",1720,0.69640163,NA,NA,NA,NA
"802",388,"Jamaica",1720,0.98092287,NA,NA,NA,NA
"803",392,"Japan",1720,0.94225111,NA,NA,NA,NA
"804",400,"Jordan",1720,0.99596182,NA,NA,NA,NA
"805",398,"Kazakhstan",1720,0.97060674,NA,NA,NA,NA
"806",404,"Kenya",1720,0.94228104,NA,NA,NA,NA
"807",414,"Kuwait",1720,0.9641088,NA,NA,NA,NA
"808",417,"Kyrgyzstan",1720,0.95309623,NA,NA,NA,NA
"809",418,"Laos",1720,0.99173676,NA,NA,NA,NA
"810",428,"Latvia",1720,0.98645643,NA,NA,NA,NA
"811",422,"Lebanon",1720,0.83817817,NA,NA,NA,NA
"812",426,"Lesotho",1720,0.95597977,NA,NA,NA,NA
"813",430,"Liberia",1720,0.98539325,NA,NA,NA,NA
"814",434,"Libya",1720,0.99161123,NA,NA,NA,NA
"815",438,"Liechtenstein",1720,0.55289866,NA,NA,NA,NA
"816",440,"Lithuania",1720,0.97667432,NA,NA,NA,NA
"817",442,"Luxembourg",1720,0.80582958,NA,NA,NA,NA
"818",450,"Madagascar",1720,0.9622105,NA,NA,NA,NA
"819",454,"Malawi",1720,0.97557017,NA,NA,NA,NA
"820",458,"Malaysia",1720,0.99549747,NA,NA,NA,NA
"821",462,"Maldives",1720,0.9649258,NA,NA,NA,NA
"822",466,"Mali",1720,0.97448637,NA,NA,NA,NA
"823",470,"Malta",1720,0.62887399,NA,NA,NA,NA
"824",478,"Mauritania",1720,0.99632405,NA,NA,NA,NA
"825",480,"Mauritius",1720,0.89934977,NA,NA,NA,NA
"826",484,"Mexico",1720,0.97798035,NA,NA,NA,NA
"827",498,"Moldova",1720,0.87349332,NA,NA,NA,NA
"828",496,"Mongolia",1720,0.98445685,NA,NA,NA,NA
"829",504,"Morocco",1720,0.961142,NA,NA,NA,NA
"830",508,"Mozambique",1720,0.97931038,NA,NA,NA,NA
"831",104,"Myanmar",1720,0.97940939,NA,NA,NA,NA
"832",516,"Namibia",1720,0.98742367,NA,NA,NA,NA
"833",524,"Nepal",1720,0.91652729,NA,NA,NA,NA
"834",528,"Netherlands",1720,0.71073019,NA,NA,NA,NA
"835",554,"New Zealand",1720,0.99929726,NA,NA,NA,NA
"836",558,"Nicaragua",1720,0.99058613,NA,NA,NA,NA
"837",562,"Niger",1720,0.96770924,NA,NA,NA,NA
"838",566,"Nigeria",1720,0.87248693,NA,NA,NA,NA
"839",408,"North Korea",1720,0.945075,NA,NA,NA,NA
"840",578,"Norway",1720,0.99083915,NA,NA,NA,NA
"841",512,"Oman",1720,0.99215767,NA,NA,NA,NA
"842",586,"Pakistan",1720,0.94851583,NA,NA,NA,NA
"843",591,"Panama",1720,0.99184312,NA,NA,NA,NA
"844",598,"Papua New Guinea",1720,0.98895498,NA,NA,NA,NA
"845",600,"Paraguay",1720,0.98953246,NA,NA,NA,NA
"846",604,"Peru",1720,0.98804339,NA,NA,NA,NA
"847",608,"Philippines",1720,0.98592415,NA,NA,NA,NA
"848",616,"Poland",1720,0.84058365,NA,NA,NA,NA
"849",620,"Portugal",1720,0.89396593,NA,NA,NA,NA
"850",634,"Qatar",1720,0.99462352,NA,NA,NA,NA
